代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,处理状态
600000.SH,浦发银行,2005-09-16,1.7155,1.7155,1.7464,1.7116,1.7232,6243593,55839621,0.0077,0.4515,8.9435,0.6937,8010000000,N/A,34843500000,900000000,0,3915000000,18.0533,2.579,3.0534,1.3263,1
600000.SH,浦发银行,2005-09-19,1.7232,1.7232,1.7367,1.7077,1.7135,3907560,34721926,-0.0097,-0.5618,8.8858,0.4342,7965000000,N/A,34647750000,900000000,0,3915000000,17.9519,2.5645,3.0362,1.3188,1
600000.SH,浦发银行,2005-09-20,1.7135,1.7155,1.7193,1.6787,1.6864,4259478,37115666,-0.0271,-1.5819,8.7137,0.4733,7839000000,N/A,34099650000,900000000,0,3915000000,17.6679,2.524,2.9882,1.298,1
600000.SH,浦发银行,2005-09-21,1.6864,1.6767,1.6961,1.6399,1.6438,4992021,42857445,-0.0426,-2.5258,8.5852,0.5547,7641000000,N/A,33238350000,900000000,0,3915000000,17.2217,2.4602,2.9127,1.2652,1
600000.SH,浦发银行,2005-09-22,1.6438,1.6399,1.6477,1.5722,1.6012,7124579,59009113,-0.0426,-2.5913,8.2825,0.7916,7443000000,N/A,32377050000,900000000,0,3915000000,16.7754,2.3965,2.8372,1.2324,1
600000.SH,浦发银行,2005-09-23,1.6012,1.5877,1.6109,1.576,1.5819,3484359,28601992,-0.0194,-1.2092,8.2087,0.3872,7353000000,N/A,31985550000,900000000,0,3915000000,16.5726,2.3675,2.8029,1.2175,1
600000.SH,浦发银行,2005-09-26,1.5819,1.5877,1.6109,1.5838,1.5896,2286928,18789356,0.0077,0.4896,8.216,0.2541,7389000000,N/A,32142150000,900000000,0,3915000000,16.6537,2.3791,2.8166,1.2235,1
600000.SH,浦发银行,2005-09-27,1.5896,1.5896,1.609,1.5412,1.5606,4016103,32556089,-0.029,-1.827,8.1064,0.4462,7254000000,N/A,31554900000,900000000,0,3915000000,16.3494,2.3356,2.7652,1.2011,1
600000.SH,浦发银行,2005-09-28,1.5606,1.5606,1.5606,1.5606,1.5606,N/A,N/A,0,0,N/A,N/A,7254000000,N/A,31554900000,900000000,0,3915000000,16.3494,2.3356,2.7652,1.2011,1
600000.SH,浦发银行,2005-09-29,1.5606,1.5702,1.6012,1.5702,1.5838,2628398,21531847,0.0232,1.4888,8.192,0.292,7362000000,N/A,32024700000,900000000,0,3915000000,16.5928,2.3704,2.8063,1.219,1
600000.SH,浦发银行,2005-09-30,1.5838,1.5838,1.6109,1.5838,1.607,2797708,23085073,0.0232,1.467,8.2514,0.3109,7470000000,N/A,32494500000,900000000,0,3915000000,16.8363,2.4052,2.8475,1.2369,1
600000.SH,浦发银行,2005-10-10,1.607,1.5993,1.6283,1.5896,1.6245,2750673,22955142,0.0174,1.0843,8.3453,0.3056,7551000000,N/A,32846850000,900000000,0,3915000000,17.0188,2.4312,2.8784,1.2503,1
600000.SH,浦发银行,2005-10-11,1.6245,1.6206,1.6399,1.609,1.6399,3148273,26506446,0.0155,0.9535,8.4194,0.3498,7623000000,N/A,33160050000,900000000,0,3915000000,17.1811,2.4544,2.9058,1.2622,1
600000.SH,浦发银行,2005-10-12,1.6399,1.6399,1.6516,1.6225,1.6457,5283270,44686129,0.0058,0.3542,8.458,0.587,7650000000,N/A,33277500000,900000000,0,3915000000,17.242,2.4631,2.9161,1.2667,1
600000.SH,浦发银行,2005-10-13,1.6457,1.6438,1.6651,1.6438,1.6457,5860461,49975242,0,0,8.5275,0.6512,7650000000,N/A,33277500000,900000000,0,3915000000,17.242,2.4631,2.9161,1.2667,1
600000.SH,浦发银行,2005-10-14,1.6457,1.6457,1.6535,1.5935,1.5935,3570425,29828744,-0.0523,-3.1765,8.3544,0.3967,7407000000,N/A,32220450000,900000000,0,3915000000,16.6943,2.3849,2.8235,1.2264,1
600000.SH,浦发银行,2005-10-17,1.5935,1.5935,1.6128,1.5838,1.607,2492600,20553545,0.0136,0.8505,8.2458,0.277,7470000000,N/A,32494500000,900000000,0,3915000000,16.8363,2.4052,2.8475,1.2369,1
600000.SH,浦发银行,2005-10-18,1.607,1.607,1.6167,1.5722,1.578,3429863,28257383,-0.029,-1.8072,8.2386,0.3811,7335000000,N/A,31907250000,900000000,0,3915000000,16.532,2.3617,2.7961,1.2145,1
600000.SH,浦发银行,2005-10-19,1.578,1.5838,1.6399,1.5838,1.6264,6562183,54950849,0.0484,3.0675,8.3739,0.7291,7560000000,N/A,32886000000,900000000,0,3915000000,17.0391,2.4341,2.8818,1.2518,1
600000.SH,浦发银行,2005-10-20,1.6264,1.6264,1.7077,1.6167,1.7,12191807,105435331,0.0736,4.5238,8.648,1.3546,7902000000,N/A,34373700000,900000000,0,3915000000,17.8099,2.5443,3.0122,1.3084,1
600000.SH,浦发银行,2005-10-21,1.7,1.7,1.7309,1.6845,1.6883,10356735,91515522,-0.0116,-0.6834,8.8363,1.1507,7848000000,N/A,34138800000,900000000,0,3915000000,17.6882,2.5269,2.9916,1.2995,1
600000.SH,浦发银行,2005-10-24,1.6883,1.6845,1.6922,1.6612,1.6903,3299787,28581111,0.0019,0.1147,8.6615,0.3666,7857000000,N/A,34177950000,900000000,0,3915000000,17.7085,2.5298,2.995,1.301,1
600000.SH,浦发银行,2005-10-25,1.6903,1.6883,1.6942,1.6593,1.667,3074594,26511654,-0.0232,-1.3746,8.6228,0.3416,7749000000,N/A,33708150000,900000000,0,3915000000,17.4651,2.495,2.9539,1.2831,1
600000.SH,浦发银行,2005-10-26,1.667,1.6651,1.667,1.6051,1.6128,7013870,58925447,-0.0542,-3.252,8.4013,0.7793,7497000000,N/A,32611950000,900000000,0,3915000000,16.8971,2.4139,2.8578,1.2413,1
600000.SH,浦发银行,2005-10-27,1.6128,1.609,1.6361,1.5935,1.607,4630403,38495084,-0.0058,-0.3601,8.3135,0.5145,7470000000,N/A,32494500000,900000000,0,3915000000,16.8363,2.4052,2.8475,1.2369,1
600000.SH,浦发银行,2005-10-28,1.607,1.607,1.6245,1.5683,1.607,5949774,48966396,0,0,8.23,0.6611,7470000000,N/A,32494500000,900000000,0,3915000000,16.8363,2.4052,2.8475,1.2369,1
600000.SH,浦发银行,2005-10-31,1.607,1.609,1.6767,1.607,1.6496,6899218,58851514,0.0426,2.6506,8.5302,0.7666,7668000000,N/A,33355800000,900000000,0,3915000000,17.2825,2.4689,2.923,1.2697,1
600000.SH,浦发银行,2005-11-01,1.6496,1.6419,1.669,1.6419,1.6651,4701264,40327973,0.0155,0.939,8.5781,0.5224,7740000000,N/A,33669000000,900000000,0,3915000000,17.4448,2.4921,2.9504,1.2816,1
600000.SH,浦发银行,2005-11-02,1.6651,1.6806,1.6806,1.6457,1.6535,3621710,31028751,-0.0116,-0.6977,8.5674,0.4024,7686000000,N/A,33434100000,900000000,0,3915000000,17.3231,2.4747,2.9298,1.2726,1
600000.SH,浦发银行,2005-11-03,1.6535,1.6516,1.6612,1.5625,1.5877,12262071,101010141,-0.0658,-3.9813,8.2376,1.3625,7380000000,N/A,32103000000,900000000,0,3915000000,16.6334,2.3762,2.8132,1.222,1
600000.SH,浦发银行,2005-11-04,1.5877,1.5877,1.6128,1.578,1.607,5142918,42467039,0.0194,1.2195,8.2574,0.5714,7470000000,N/A,32494500000,900000000,0,3915000000,16.8363,2.4052,2.8475,1.2369,1
600000.SH,浦发银行,2005-11-07,1.607,1.6051,1.6051,1.5702,1.5799,4544095,37072095,-0.0271,-1.6867,8.1583,0.5049,7344000000,N/A,31946400000,900000000,0,3915000000,16.5523,2.3646,2.7995,1.216,1
600000.SH,浦发银行,2005-11-08,1.5799,1.578,1.607,1.5644,1.6051,4053003,33128422,0.0252,1.5931,8.1738,0.4503,7461000000,N/A,32455350000,900000000,0,3915000000,16.816,2.4023,2.8441,1.2354,1
600000.SH,浦发银行,2005-11-09,1.6051,1.6051,1.6303,1.5954,1.6206,5312110,44402074,0.0155,0.965,8.3587,0.5902,7533000000,N/A,32768550000,900000000,0,3915000000,16.9783,2.4254,2.8715,1.2473,1
600000.SH,浦发银行,2005-11-10,1.6206,1.6167,1.6303,1.5993,1.6051,4697145,39125010,-0.0155,-0.9558,8.3295,0.5219,7461000000,N/A,32455350000,900000000,0,3915000000,16.816,2.4023,2.8441,1.2354,1
600000.SH,浦发银行,2005-11-11,1.6051,1.5877,1.6206,1.5877,1.6128,2276691,18936526,0.0077,0.4825,8.3176,0.253,7497000000,N/A,32611950000,900000000,0,3915000000,16.8971,2.4139,2.8578,1.2413,1
600000.SH,浦发银行,2005-11-14,1.6128,1.6109,1.6128,1.5722,1.5741,3261569,26624327,-0.0387,-2.401,8.163,0.3624,7317000000,N/A,31828950000,900000000,0,3915000000,16.4914,2.3559,2.7892,1.2115,1
600000.SH,浦发银行,2005-11-15,1.5741,1.5741,1.6012,1.5722,1.578,2861591,23467520,0.0039,0.246,8.2009,0.318,7335000000,N/A,31907250000,900000000,0,3915000000,16.532,2.3617,2.7961,1.2145,1
600000.SH,浦发银行,2005-11-16,1.578,1.5877,1.607,1.578,1.5993,2118236,17393650,0.0213,1.3497,8.2114,0.2354,7434000000,N/A,32337900000,900000000,0,3915000000,16.7551,2.3936,2.8338,1.2309,1
600000.SH,浦发银行,2005-11-17,1.5993,1.5993,1.609,1.5819,1.5993,749924,6206098,0,0,8.2756,0.0833,7434000000,N/A,32337900000,900000000,0,3915000000,16.7551,2.3936,2.8338,1.2309,1
600000.SH,浦发银行,2005-11-18,1.5993,1.5993,1.6767,1.5993,1.6748,8250991,70520339,0.0755,4.7215,8.5469,0.9168,7785000000,N/A,33864750000,900000000,0,3915000000,17.5462,2.5066,2.9676,1.289,1
600000.SH,浦发银行,2005-11-21,1.6748,1.6651,1.6748,1.6496,1.667,3259821,27997141,-0.0077,-0.4624,8.5886,0.3622,7749000000,N/A,33708150000,900000000,0,3915000000,17.4651,2.495,2.9539,1.2831,1
600000.SH,浦发银行,2005-11-22,1.667,1.6632,1.6632,1.638,1.638,1884699,16094556,-0.029,-1.7422,8.5396,0.2094,7614000000,N/A,33120900000,900000000,0,3915000000,17.1608,2.4515,2.9024,1.2607,1
600000.SH,浦发银行,2005-11-23,1.638,1.6361,1.6767,1.6283,1.6632,2115413,18093315,0.0252,1.5366,8.5531,0.235,7731000000,N/A,33629850000,900000000,0,3915000000,17.4245,2.4892,2.947,1.2801,1
600000.SH,浦发银行,2005-11-24,1.6632,1.669,1.7038,1.6554,1.6883,6103647,53217287,0.0252,1.5134,8.7189,0.6782,7848000000,N/A,34138800000,900000000,0,3915000000,17.6882,2.5269,2.9916,1.2995,1
600000.SH,浦发银行,2005-11-25,1.6883,1.6864,1.6961,1.6748,1.6903,2618343,22823250,0.0019,0.1147,8.7167,0.2909,7857000000,N/A,34177950000,900000000,0,3915000000,17.7085,2.5298,2.995,1.301,1
600000.SH,浦发银行,2005-11-28,1.6903,1.6903,1.6961,1.6651,1.6767,3334759,28901045,-0.0136,-0.8018,8.6666,0.3705,7794000000,N/A,33903900000,900000000,0,3915000000,17.5665,2.5095,2.971,1.2905,1
600000.SH,浦发银行,2005-11-29,1.6767,1.669,1.6787,1.6554,1.6748,3678993,31662355,-0.0019,-0.1155,8.6063,0.4088,7785000000,N/A,33864750000,900000000,0,3915000000,17.5462,2.5066,2.9676,1.289,1
600000.SH,浦发银行,2005-11-30,1.6748,1.669,1.7174,1.6632,1.7058,7289705,64136296,0.031,1.8497,8.7982,0.81,7929000000,N/A,34491150000,900000000,0,3915000000,17.8708,2.553,3.0225,1.3129,1
600000.SH,浦发银行,2005-12-01,1.7058,1.7058,1.7096,1.6709,1.6825,9582334,83642626,-0.0232,-1.3621,8.7288,1.0647,7821000000,N/A,34021350000,900000000,0,3915000000,17.6274,2.5182,2.9813,1.295,1
600000.SH,浦发银行,2005-12-02,1.6825,1.6787,1.7077,1.6729,1.7,4852125,42477944,0.0174,1.0357,8.7545,0.5391,7902000000,N/A,34373700000,900000000,0,3915000000,17.8099,2.5443,3.0122,1.3084,1
600000.SH,浦发银行,2005-12-05,1.7,1.6942,1.7077,1.6767,1.6883,3746580,32822851,-0.0116,-0.6834,8.7608,0.4163,7848000000,N/A,34138800000,900000000,0,3915000000,17.6882,2.5269,2.9916,1.2995,1
600000.SH,浦发银行,2005-12-06,1.6883,1.6787,1.7232,1.669,1.7174,6082122,53779876,0.029,1.7202,8.8423,0.6758,7983000000,N/A,34726050000,900000000,0,3915000000,17.9925,2.5703,3.0431,1.3218,1
600000.SH,浦发银行,2005-12-07,1.7174,1.7213,1.7251,1.7019,1.7213,4131278,36618901,0.0039,0.2255,8.8638,0.459,8001000000,N/A,34804350000,900000000,0,3915000000,18.0331,2.5761,3.0499,1.3248,1
600000.SH,浦发银行,2005-12-08,1.7213,1.7213,1.7406,1.7,1.7019,5788464,51420588,-0.0194,-1.1249,8.8833,0.6432,7911000000,N/A,34412850000,900000000,0,3915000000,17.8302,2.5472,3.0156,1.3099,1
600000.SH,浦发银行,2005-12-09,1.7019,1.6864,1.7677,1.6864,1.7542,9538154,85616457,0.0523,3.0717,8.9762,1.0598,8154000000,N/A,35469900000,900000000,0,3915000000,18.3779,2.6254,3.1082,1.3501,1
600000.SH,浦发银行,2005-12-12,1.7542,1.7542,1.7774,1.7426,1.7639,6895484,62949105,0.0097,0.5519,9.129,0.7662,8199000000,N/A,35665650000,900000000,0,3915000000,18.4793,2.6399,3.1254,1.3576,1
600000.SH,浦发银行,2005-12-13,1.7639,1.7639,1.7735,1.7464,1.7639,3555837,32313700,0,0,9.0875,0.3951,8199000000,N/A,35665650000,900000000,0,3915000000,18.4793,2.6399,3.1254,1.3576,1
600000.SH,浦发银行,2005-12-14,1.7639,1.7619,1.8297,1.7619,1.8045,13355800,124384752,0.0407,2.3052,9.3132,1.484,8388000000,N/A,36487800000,900000000,0,3915000000,18.9053,2.7007,3.1974,1.3889,1
600000.SH,浦发银行,2005-12-15,1.8045,1.8103,1.8316,1.7948,1.8065,7365001,68975184,0.0019,0.1073,9.3653,0.8183,8397000000,N/A,36526950000,900000000,0,3915000000,18.9256,2.7036,3.2009,1.3904,1
600000.SH,浦发银行,2005-12-16,1.8065,1.8065,1.8219,1.7929,1.8026,6410581,59789714,-0.0039,-0.2144,9.3267,0.7123,8379000000,N/A,36448650000,900000000,0,3915000000,18.885,2.6978,3.194,1.3874,1
600000.SH,浦发银行,2005-12-19,1.8026,1.8006,1.8065,1.7774,1.8006,6892378,63943276,-0.0019,-0.1074,9.2774,0.7658,8370000000,N/A,36409500000,900000000,0,3915000000,18.8647,2.6949,3.1906,1.3859,1
600000.SH,浦发银行,2005-12-20,1.8006,1.8006,1.8568,1.7968,1.851,7726916,73268970,0.0503,2.7957,9.4823,0.8585,8604000000,N/A,37427400000,900000000,0,3915000000,19.3921,2.7703,3.2798,1.4246,1
600000.SH,浦发银行,2005-12-21,1.851,1.851,1.9071,1.8452,1.8549,14293211,138837743,0.0039,0.2092,9.7135,1.5881,8622000000,N/A,37505700000,900000000,0,3915000000,19.4327,2.7761,3.2866,1.4276,1
600000.SH,浦发银行,2005-12-22,1.8549,1.851,1.8878,1.851,1.882,5797754,56015710,0.0271,1.4614,9.6616,0.6442,8748000000,N/A,38053800000,900000000,0,3915000000,19.7167,2.8167,3.3347,1.4485,1
600000.SH,浦发银行,2005-12-23,1.882,1.882,1.9071,1.8684,1.8858,6101095,59440106,0.0039,0.2058,9.7425,0.6779,8766000000,N/A,38132100000,900000000,0,3915000000,19.7572,2.8224,3.3415,1.4515,1
600000.SH,浦发银行,2005-12-26,1.8858,1.8858,1.942,1.8839,1.9149,12223038,121252936,0.029,1.54,9.92,1.3581,8901000000,N/A,38719350000,900000000,0,3915000000,20.0615,2.8659,3.393,1.4738,1
600000.SH,浦发银行,2005-12-27,1.9149,1.9168,1.9265,1.8587,1.8703,7514747,73368577,-0.0445,-2.3256,9.7633,0.835,8694000000,N/A,37818900000,900000000,0,3915000000,19.595,2.7993,3.3141,1.4395,1
600000.SH,浦发银行,2005-12-28,1.8703,1.8665,1.8839,1.8529,1.8703,7587935,73251074,0,0,9.6536,0.8431,8694000000,N/A,37818900000,900000000,0,3915000000,19.595,2.7993,3.3141,1.4395,1
600000.SH,浦发银行,2005-12-29,1.8703,1.8626,1.9013,1.8607,1.8858,7646679,74657270,0.0155,0.8282,9.7634,0.8496,8766000000,N/A,38132100000,900000000,0,3915000000,19.7572,2.8224,3.3415,1.4515,1
600000.SH,浦发银行,2005-12-30,1.8858,1.8916,1.9265,1.882,1.8878,12161086,119469673,0.0019,0.1027,9.8239,1.3512,8775000000,N/A,38171250000,900000000,0,3915000000,19.7775,2.8253,3.345,1.453,1
600000.SH,浦发银行,2006-01-04,1.8878,1.9013,1.9904,1.8975,1.9846,16333311,165103159,0.0968,5.1282,10.1084,1.8148,9225000000,N/A,40128750000,900000000,0,3915000000,15.6875,2.5128,2.7545,-12.0863,1
600000.SH,浦发银行,2006-01-05,1.9846,1.9846,2.033,1.9672,2.0175,17738143,182986497,0.0329,1.6585,10.316,1.9709,9378000000,N/A,40794300000,900000000,0,3915000000,15.9477,2.5545,2.8002,-12.2868,1
600000.SH,浦发银行,2006-01-06,2.0175,2.0136,2.0969,1.9943,2.0756,18643249,197474279,0.0581,2.8791,10.5923,2.0715,9648000000,N/A,41968800000,900000000,0,3915000000,16.4069,2.6281,2.8808,-12.6405,1
600000.SH,浦发银行,2006-01-09,2.0756,2.0814,2.0833,2.0214,2.0504,16893784,178273619,-0.0252,-1.2127,10.5526,1.8771,9531000000,N/A,41459850000,900000000,0,3915000000,16.2079,2.5962,2.8459,-12.4872,1
600000.SH,浦发银行,2006-01-10,2.0504,2.0485,2.0814,1.9962,2.0562,14359288,150867109,0.0058,0.2833,10.5066,1.5955,9558000000,N/A,41577300000,900000000,0,3915000000,16.2538,2.6036,2.8539,-12.5226,1
600000.SH,浦发银行,2006-01-11,2.0562,2.0485,2.0775,2.0252,2.062,9324485,98489440,0.0058,0.2825,10.5625,1.0361,9585000000,N/A,41694750000,900000000,0,3915000000,16.2997,2.6109,2.862,-12.558,1
600000.SH,浦发银行,2006-01-12,2.062,2.0562,2.0795,2.0291,2.0736,5809495,61703693,0.0116,0.5634,10.6212,0.6455,9639000000,N/A,41929650000,900000000,0,3915000000,16.3916,2.6256,2.8781,-12.6287,1
600000.SH,浦发银行,2006-01-13,2.0736,2.0717,2.1201,2.0001,2.0175,13645384,143970519,-0.0561,-2.7077,10.5509,1.5162,9378000000,N/A,40794300000,900000000,0,3915000000,15.9477,2.5545,2.8002,-12.2868,1
600000.SH,浦发银行,2006-01-16,2.0175,2.0175,2.0214,1.942,1.9497,13324430,135484511,-0.0678,-3.3589,10.1681,1.4805,9063000000,N/A,39424050000,900000000,0,3915000000,15.412,2.4687,2.7061,-11.8741,1
600000.SH,浦发银行,2006-01-17,1.9497,1.9459,2.0136,1.9362,1.9943,11669183,119622737,0.0445,2.284,10.2512,1.2966,9270000000,N/A,40324500000,900000000,0,3915000000,15.7641,2.5251,2.7679,-12.1453,1
600000.SH,浦发银行,2006-01-18,1.9943,2.062,2.1201,2.0291,2.1201,13345795,143602593,0.1259,6.3107,10.7601,1.4829,9855000000,N/A,42869250000,900000000,0,3915000000,16.7589,2.6845,2.9426,-12.9117,1
600000.SH,浦发银行,2006-01-19,2.1201,2.1201,2.1898,2.1066,2.155,18536392,206775418,0.0349,1.6438,11.1551,2.0596,10017000000,N/A,43573950000,900000000,0,3915000000,17.0344,2.7286,2.991,-13.124,1
600000.SH,浦发银行,2006-01-20,2.155,2.1492,2.1685,2.1104,2.1511,8763607,97014215,-0.0039,-0.1797,11.0701,0.9737,9999000000,N/A,43495650000,900000000,0,3915000000,17.0037,2.7237,2.9856,-13.1004,1
600000.SH,浦发银行,2006-01-23,2.1511,2.1337,2.1724,2.1104,2.1279,9016473,99328171,-0.0232,-1.0801,11.0163,1.0018,9891000000,N/A,43025850000,900000000,0,3915000000,16.8201,2.6943,2.9534,-12.9589,1
600000.SH,浦发银行,2006-01-24,2.1279,2.1201,2.1608,2.093,2.1162,8788954,96183106,-0.0116,-0.546,10.9436,0.9766,9837000000,N/A,42790950000,900000000,0,3915000000,16.7283,2.6795,2.9372,-12.8882,1
600000.SH,浦发银行,2006-01-25,2.1162,2.1162,2.1859,2.1124,2.1821,8889999,99644938,0.0658,3.1107,11.2087,0.9878,10143000000,N/A,44122050000,900000000,0,3915000000,17.2486,2.7629,3.0286,-13.2891,1
600000.SH,浦发银行,2006-02-06,2.1821,2.1918,2.2518,2.1898,2.2343,12883485,148362076,0.0523,2.3957,11.5157,1.4315,10386000000,N/A,45179100000,900000000,0,3915000000,17.6619,2.8291,3.1012,-13.6074,1
600000.SH,浦发银行,2006-02-07,2.2343,2.2343,2.244,2.153,2.1801,9365770,106186083,-0.0542,-2.4263,11.3377,1.0406,10134000000,N/A,44082900000,900000000,0,3915000000,17.2333,2.7604,3.0259,-13.2773,1
600000.SH,浦发银行,2006-02-08,2.1801,2.1685,2.2324,2.1685,2.1956,14060859,159914037,0.0155,0.7105,11.373,1.5623,10206000000,N/A,44396100000,900000000,0,3915000000,17.3558,2.7801,3.0474,-13.3716,1
600000.SH,浦发银行,2006-02-09,2.1956,2.1918,2.1918,2.1162,2.1356,12490317,137711663,-0.06,-2.7337,11.0255,1.3878,9927000000,N/A,43182450000,900000000,0,3915000000,16.8813,2.7041,2.9641,-13.0061,1
600000.SH,浦发银行,2006-02-10,2.1356,2.1162,2.1492,2.1008,2.1433,11688400,128171973,0.0077,0.3626,10.9657,1.2987,9963000000,N/A,43339050000,900000000,0,3915000000,16.9425,2.7139,2.9749,-13.0532,1
600000.SH,浦发银行,2006-02-13,2.1433,2.1453,2.1492,2.0969,2.1414,6706804,73352775,-0.0019,-0.0903,10.9371,0.7452,9954000000,N/A,43299900000,900000000,0,3915000000,16.9272,2.7114,2.9722,-13.0415,1
600000.SH,浦发银行,2006-02-14,2.1414,2.1453,2.1685,2.1162,2.1569,4661187,51520948,0.0155,0.7233,11.0532,0.5179,10026000000,N/A,43613100000,900000000,0,3915000000,17.0497,2.731,2.9937,-13.1358,1
600000.SH,浦发银行,2006-02-15,2.1569,2.1569,2.1569,2.1569,2.1569,N/A,N/A,0,0,N/A,N/A,10026000000,N/A,43613100000,900000000,0,3915000000,17.0497,2.731,2.9937,-13.1358,1
600000.SH,浦发银行,2006-02-16,2.1569,2.1918,2.2227,2.1588,2.1859,18192937,205399704,0.029,1.3465,11.2901,2.0214,10161000000,N/A,44200350000,900000000,0,3915000000,17.2792,2.7678,3.034,-13.3127,1
600000.SH,浦发银行,2006-02-17,2.1859,2.1801,2.2692,2.1627,2.2421,18901164,217363536,0.0561,2.5686,11.5,2.1001,10422000000,N/A,45335700000,900000000,0,3915000000,17.7231,2.8389,3.1119,-13.6546,1
600000.SH,浦发银行,2006-02-20,2.2421,2.2382,2.2944,2.2169,2.2673,13568843,159012145,0.0252,1.1226,11.7189,1.5076,10539000000,N/A,45844650000,900000000,0,3915000000,17.922,2.8708,3.1469,-13.8079,1
600000.SH,浦发银行,2006-02-21,2.2673,2.2634,2.3176,2.2595,2.304,18702602,221343885,0.0368,1.6225,11.8349,2.0781,10710000000,N/A,46588500000,900000000,0,3915000000,18.2128,2.9173,3.1979,-14.0319,1
600000.SH,浦发银行,2006-02-22,2.304,2.3137,2.3176,2.2808,2.2905,13608004,161577122,-0.0136,-0.5882,11.8737,1.512,10647000000,N/A,46314450000,900000000,0,3915000000,18.1057,2.9002,3.1791,-13.9494,1
600000.SH,浦发银行,2006-02-23,2.2905,2.2808,2.3331,2.275,2.3234,11461056,135890783,0.0329,1.437,11.8567,1.2735,10800000000,N/A,46980000000,900000000,0,3915000000,18.3659,2.9419,3.2248,-14.1499,1
600000.SH,浦发银行,2006-02-24,2.3234,2.3215,2.3621,2.3176,2.3602,31550407,382497067,0.0368,1.5833,12.1234,3.5056,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-02-27,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-02-28,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-03-01,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-03-02,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-03-03,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-03-06,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-03-07,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-03-08,2.3602,2.3602,2.3602,2.3602,2.3602,N/A,N/A,0,0,N/A,N/A,10971000000,N/A,47723850000,900000000,0,3915000000,18.6567,2.9884,3.2758,-14.3739,1
600000.SH,浦发银行,2006-03-09,2.3602,2.2247,2.2247,2.124,2.1317,39108134,431466008,-0.2285,-9.6801,11.0326,4.3453,9909000000,N/A,43104150000,900000000,0,3915000000,16.8507,2.6992,2.9587,-12.9825,1
600000.SH,浦发银行,2006-03-10,2.1317,2.1104,2.1453,2.0833,2.0988,14228701,154828502,-0.0329,-1.5441,10.8814,1.581,9756000000,N/A,42438600000,900000000,0,3915000000,16.5905,2.6575,2.9131,-12.782,1
600000.SH,浦发银行,2006-03-13,2.0988,2.0988,2.1395,2.0988,2.1317,9405369,103301046,0.0329,1.5683,10.9832,1.045,9909000000,N/A,43104150000,900000000,0,3915000000,16.8507,2.6992,2.9587,-12.9825,1
600000.SH,浦发银行,2006-03-14,2.1317,2.1317,2.1492,2.0543,2.0601,13176400,141504882,-0.0716,-3.3606,10.7393,1.464,9576000000,N/A,41655600000,900000000,0,3915000000,16.2844,2.6085,2.8593,-12.5462,1
600000.SH,浦发银行,2006-03-15,2.0601,2.0601,2.0949,2.0485,2.0814,11983188,128280964,0.0213,1.0338,10.7051,1.3315,9675000000,N/A,42086250000,900000000,0,3915000000,16.4528,2.6354,2.8889,-12.6759,1
600000.SH,浦发银行,2006-03-16,2.0814,2.0814,2.1375,2.0717,2.0988,13932965,151633366,0.0174,0.8372,10.8831,1.5481,9756000000,N/A,42438600000,900000000,0,3915000000,16.5905,2.6575,2.9131,-12.782,1
